4000,,,
Alexander Hodges,199910735,4.4,121132
Grace Kelly,201510736,3.4,121156
Dylan Manning,201410737,3,121120
Justin Forsyth,199710738,3,121177
Felicity Carr,199610739,1.1,121129
Kimberly Ross,200210740,4.2,121152
Diana Gill,200910741,1.4,121111
Rebecca White,200910742,3.6,121179
Molly Murray,199210743,1.5,121202
Neil Hodges,200910744,2.8,121129
Jake Dickens,201710745,1.7,121152
Wendy McLean,201410746,3.7,121203
Faith Martin,199810747,2.3,121162
Felicity Jackson,199710748,3,121124
Sally White,199310749,4.3,121207
Nicholas Bower,200510750,2,121160
Isaac Hardacre,199810751,1.6,121190
Liam Vance,200510752,2.7,121136
Edward Ellison,200410753,1.9,121190
Gabrielle Young,199510754,4.1,121129
Anthony Pullman,201110755,3.6,121210
Max Fisher,199810756,4,121121
Carolyn Terry,201310757,4.4,121175
Boris Rees,199510758,3.5,121130
Tim Piper,199510759,2.9,121175
Emily Stewart,200110760,4.4,121111
Michael MacLeod,200910761,1.5,121135
Carol Thomson,199910762,1.4,121191
Rebecca Lewis,199410763,4.3,121162
Sarah Hughes,200410764,3.8,121144
Liam Carr,199610765,1.6,121211
Connor Baker,200410766,3.3,121175
Gabrielle Walker,200110767,4.3,121155
Bella Underwood,200810768,1.1,121167
Leonard Dowd,201010769,3,121193
Eric Lambert,199410770,2.8,121211
Paul Davidson,201210771,2.2,121151
Angela McDonald,199610772,1.1,121166
Diane Sharp,199110773,1.1,121203
Lillian Murray,200210774,2.2,121121
Lily Mackenzie,201710775,1.9,121139
Anne Ellison,200910776,2.9,121119
Phil Edmunds,199910777,4.3,121186
Owen Davies,201210778,4.4,121204
Tracey Hunter,200810779,1.5,121195
Amelia Powell,200710780,3,121165
Pippa May,200110781,2.5,121147
Simon Buckland,199410782,2.2,121125
Wanda Churchill,199510783,1.8,121136
Phil Rutherford,201410784,2.7,121210
Jason Russell,201010785,3.7,121121
Donna Metcalfe,200210786,2.2,121169
Justin Quinn,199810787,3.3,121127
Victor Payne,200810788,1.6,121204
Caroline Lee,200210789,2.9,121129
Sam Vaughan,200110790,1.4,121175
Matt Poole,200010791,2,121192
Sally Lewis,201010792,3.7,121203
Tim Short,200010793,4.2,121148
Boris Ince,199410794,4.1,121168
Steven Smith,200210795,1.7,121194
Diana Blake,199810796,2.1,121173
Simon Walker,200710797,1.1,121142
Blake Baker,201210798,1.3,121177
Sam Nash,200710799,2.8,121200
Katherine Welch,200310800,1.5,121179
Blake Miller,200310801,1.6,121205
Victoria May,199510802,3.4,121158
Gavin Peake,200210803,1.5,121173
Joanne Black,201410804,3.7,121119
Eric Hill,199910805,3.6,121208
Paul Gibson,201110806,1.6,121119
Karen Peters,199310807,3.6,121138
Virginia Bell,200810808,2.9,121190
Jonathan Slater,200510809,1.1,121133
Caroline Avery,200310810,3.8,121173
Madeleine Davidson,201610811,4.4,121134
Steven Young,201010812,1.1,121199
Anna Rees,200510813,4.2,121208
Samantha Miller,200210814,3.7,121198
Claire Knox,200210815,2.6,121192
Dan Gill,201510816,2,121165
Caroline Lyman,199810817,3.2,121133
Victor MacDonald,199910818,3.4,121122
Victor Rampling,199510819,4.1,121207
Sophie Ellison,199610820,4.4,121198
Dan Smith,200210821,2.7,121124
Faith Bond,201410822,1.5,121199
Tracey Tucker,201010823,1.5,121188
Lisa North,199310824,3.2,121138
Jasmine King,199510825,1.8,121167
Abigail McLean,201210826,4.1,121143
Diana White,201410827,2.4,121116
Ava Paterson,201210828,2.9,121177
Ava Butler,201010829,3.6,121131
Luke Walker,201710830,3.9,121163
Carolyn Hill,199410831,1.9,121197
Leonard Avery,199610832,1.2,121125
Maria Rees,200310833,2.9,121112
William Coleman,201210834,1.2,121187
Ryan Dickens,199010835,2.8,121160
Samantha Carr,200510836,4.3,121127
Gavin Dickens,200510837,1.5,121189
Maria Oliver,201610838,1.9,121160
Diane Walsh,201210839,4.1,121157
Michael Russell,200110840,2.3,121178
Alexandra MacLeod,201510841,3.8,121162
Vanessa Simpson,199910842,3.4,121168
Adam Duncan,200810843,2.2,121193
Maria Terry,201210844,1.5,121115
Connor Lee,201510845,2.5,121209
Connor Butler,200310846,1.9,121186
Piers Vance,199110847,1.5,121124
Michelle Lewis,199510848,2.1,121207
Evan Gray,200210849,3.4,121209
Jonathan Cameron,199910850,3.7,121140
Gavin Newman,201510851,3.9,121159
Heather Butler,200310852,2.6,121164
Emily Murray,200810853,2.4,121195
Stephen Anderson,201110854,3,121201
Maria Coleman,199110855,1.7,121208
Fiona Henderson,200210856,2.7,121182
Diane Powell,199710857,2.3,121143
John Hughes,200310858,3,121194
Ian Nolan,199610859,2.2,121143
Brandon Robertson,200210860,1.4,121121
Jack Anderson,199710861,4.4,121161
Yvonne Chapman,201610862,2.1,121116
Anne Scott,200910863,3.3,121143
Grace Vance,199010864,2.5,121143
Harry Lawrence,200010865,2.4,121137
Bella Lawrence,201510866,3.4,121118
Diane Welch,199010867,3.2,121165
Brian Bond,199810868,2.6,121183
Sally Hardacre,200710869,3.9,121159
Anthony Churchill,199810870,1.9,121208
Jake Welch,201210871,1.9,121202
Matt Hughes,199710872,2.9,121156
Lauren Mitchell,200810873,1.7,121161
Matt Rees,199410874,1.5,121172
Gordon Glover,200210875,3.7,121133
Oliver Clark,200110876,4.5,121161
Maria Gibson,199910877,3.5,121154
Leah Powell,200910878,1.2,121161
Cameron Robertson,200710879,2.2,121119
Harry Mackay,199510880,1.3,121129
Nicholas McGrath,199210881,3.6,121176
Dominic Hughes,200010882,3.9,121136
Mary Mitchell,199610883,1.9,121141
Hannah Springer,200810884,1.4,121196
Faith Springer,199110885,2.1,121204
Hannah Avery,200910886,2.3,121127
Christian Coleman,199110887,3.3,121175
Lisa Arnold,199510888,1.8,121180
Alexandra Walker,201310889,3.2,121170
Stewart Ferguson,201510890,1.2,121132
Abigail Vaughan,199310891,3.6,121136
Trevor Randall,201310892,3.7,121168
Kimberly Martin,200910893,3.4,121166
Lisa Oliver,200110894,2.3,121144
Alexandra Alsop,199810895,1.8,121175
Sally Gray,199710896,1.1,121189
Bella Martin,201210897,2.2,121122
Virginia Parr,199510898,1.4,121128
Eric Ellison,200410899,1.5,121191
Maria Forsyth,199110900,2.8,121154
Claire Lee,199610901,2.4,121129
Irene Hill,201310902,1,121190
Piers Bond,200010903,2.8,121209
Ryan Martin,199310904,4.3,121179
Wendy Fisher,199710905,2.7,121130
Tracey North,200510906,1.8,121132
Anthony Davidson,200610907,4.1,121174
Robert Quinn,201610908,1.9,121138
Kylie Butler,200410909,2.8,121116
Joseph Pullman,200310910,2.5,121184
Natalie Simpson,200310911,2.3,121204
Jacob North,200510912,3.4,121125
Faith Walsh,200210913,2.5,121123
Kylie Randall,200110914,3.3,121113
Lauren Springer,200010915,3.9,121144
Katherine Avery,199810916,4.3,121193
Jacob Parr,199410917,4.5,121210
Melanie Peters,201610918,3.1,121115
Justin Sanderson,199510919,3.4,121115
Richard Pullman,200710920,2.8,121183
Joseph Baker,199410921,2.4,121191
Jake Newman,201210922,4.1,121127
Jason Davies,201710923,2.1,121177
Vanessa Underwood,200910924,3.2,121117
Una Morrison,199910925,3,121127
Anna Arnold,201010926,4.2,121206
Christopher Dyer,200210927,3.2,121190
Virginia Nash,201410928,2.3,121114
Ruth Watson,199810929,4,121175
Julian Turner,200610930,3.2,121162
Lucas Morgan,201110931,1.9,121181
Carol James,199110932,1.2,121199
Rebecca Slater,200810933,2.5,121154
Jake James,201210934,4.4,121170
Gavin Vaughan,199510935,2.5,121194
Liam Marshall,201610936,3.5,121147
Nicola Jones,201610937,1.5,121152
Brandon White,200910938,1,121177
Emma Fraser,199610939,1.8,121140
Sean Martin,199410940,1.8,121151
Sebastian Lee,199910941,2.2,121111
Jake Hughes,201010942,1.7,121134
Lisa Forsyth,199910943,1.3,121163
Trevor Wilkins,201710944,1.5,121120
Benjamin Sutherland,199510945,1.5,121121
Ian Howard,201110946,4.3,121191
Olivia Martin,199710947,2.5,121128
Amelia Lee,200210948,1.9,121119
Kimberly Rees,199510949,1,121129
Adrian Ince,201310950,3,121211
Jason Mackenzie,199610951,3.8,121169
Max Howard,200710952,4.3,121202
Lillian Hodges,200310953,3.1,121193
Leonard Harris,199710954,2.4,121118
Edward Ogden,201510955,1.8,121139
Lillian Scott,201210956,4.4,121142
Alexander White,200610957,3.7,121136
Lucas Davidson,201310958,4.4,121141
Abigail Mitchell,201210959,3.9,121154
Keith Taylor,199310960,3.4,121125
Emma Mathis,200310961,4,121134
Stephen Brown,200610962,3.6,121153
Ruth Chapman,201510963,2,121211
Cameron Campbell,200610964,2.7,121118
Julia Cornish,199310965,4.3,121155
Madeleine Wilkins,200810966,4.4,121188
Paul Howard,200110967,3.5,121183
Paul Campbell,201010968,1.4,121145
Connor Vaughan,201610969,4.3,121116
Carol Reid,201610970,2.6,121178
Blake Greene,201110971,2.3,121171
Dorothy Newman,199610972,3.1,121166
Max Ince,200010973,2.2,121117
Stephanie Blake,201310974,1.5,121141
Penelope Ross,200810975,3.5,121192
Isaac Bond,199110976,2.2,121145
Felicity Hamilton,201710977,1.7,121176
Steven Berry,200310978,1.3,121205
Sarah Russell,201610979,2.7,121154
Connor Peters,200110980,3.7,121169
Una Hughes,199310981,3.7,121208
Harry Hodges,200510982,3.3,121198
Chloe Ball,200510983,3.7,121198
Anna Blake,201110984,1.5,121132
Cameron Cornish,201610985,3.5,121142
Edward Morgan,199910986,3.4,121142
Liam Duncan,201510987,3.3,121128
Ella Skinner,199310988,3.8,121155
Anne Paterson,200610989,2.4,121127
Ava Stewart,200610990,2.9,121201
Charles Peake,201410991,1.4,121122
Richard Ball,200010992,2.3,121151
Zoe Campbell,199810993,2.2,121146
Steven Anderson,200610994,3,121159
Adrian Gray,200810995,2,121143
Bella Gill,201510996,2.3,121211
Adrian Reid,201110997,3.8,121180
Pippa Walker,199710998,3.3,121178
Amanda MacLeod,200110999,1.7,121138
Justin Short,199811000,4,121118
Jasmine Sanderson,200611001,4.1,121192
Lily Slater,200311002,3.8,121151
Gordon Davies,201211003,4.1,121136
Neil Johnston,200411004,2.7,121138
Angela Taylor,201511005,3.4,121122
David Burgess,199111006,1.9,121159
Max Kerr,200111007,3.4,121146
Kevin Lawrence,200311008,2.1,121164
Virginia Vaughan,200811009,2,121193
Benjamin Kerr,200211010,2.8,121170
Melanie Chapman,199811011,2.6,121129
Andrew Clarkson,200111012,1.3,121143
Steven Morgan,201311013,1.9,121116
Kevin Burgess,201611014,1.7,121129
Rebecca Coleman,200411015,3.3,121157
Boris Berry,199911016,3.3,121116
Abigail Hudson,201311017,3.2,121186
Tim Lee,200311018,1.5,121205
Jan Peake,200911019,3.2,121168
James Slater,201411020,3.9,121187
Justin Morgan,199811021,4.3,121208
Joan Chapman,200611022,1.7,121197
Ryan Walsh,200411023,3.3,121152
Sean Langdon,201611024,4.4,121188
Alexander Watson,200511025,3.2,121165
Rebecca Hart,200211026,2.8,121117
Anna Davies,201311027,3.9,121158
Adrian Metcalfe,201611028,2.9,121189
Elizabeth Welch,200611029,1.8,121202
Una James,199311030,3.5,121185
James Arnold,199711031,2.8,121121
Jessica Forsyth,200311032,4.3,121195
Tracey Thomson,200011033,2.4,121126
Peter Parsons,199311034,3.1,121205
Sarah Gill,200811035,4.2,121132
Theresa Cameron,200511036,1.6,121165
Ella Bond,200011037,1,121210
Connor Anderson,200711038,1.6,121115
Audrey Mathis,200111039,1.9,121211
Edward Slater,199511040,1.8,121144
Vanessa Davidson,199511041,1,121125
Peter Short,199511042,1.3,121182
Sebastian May,199911043,2.9,121123
Dorothy Kerr,200111044,4.3,121174
Steven Mills,200411045,3.5,121175
Ian Greene,201411046,1.1,121147
Felicity Alsop,199711047,1.6,121123
Michael Hemmings,201711048,2.8,121170
Deirdre Glover,200211049,2.3,121133
Gavin Grant,200211050,3.4,121164
Emily Lyman,199311051,3.9,121193
Blake James,200511052,1.4,121140
Julian Henderson,201611053,2.7,121182
Ryan Murray,201211054,4.2,121211
Deirdre Wilkins,199711055,4.3,121181
Ian Knox,199011056,4,121174
Joan Dyer,200111057,1.6,121115
Vanessa Rutherford,199711058,1.8,121115
Leonard Roberts,200111059,2.6,121113
Alexander Allan,199111060,2.1,121134
Chloe Coleman,200511061,1.6,121152
Steven Wright,199711062,2.8,121192
Jack Terry,199411063,2.6,121151
Alexander Kelly,201511064,3.9,121154
Blake Randall,201711065,3.8,121186
Yvonne Marshall,200811066,3.9,121144
Blake Cornish,199811067,4.2,121160
Jonathan Grant,200511068,3.2,121154
Caroline Metcalfe,199011069,1.6,121195
Rebecca Bell,200711070,3.7,121165
Leah Cameron,201211071,3.9,121113
Benjamin Powell,200411072,1.6,121185
Anne Lee,201211073,1.4,121204
Connor Roberts,199211074,2.1,121135
Paul Churchill,199811075,3.6,121193
Jacob Bower,201611076,1,121190
Theresa Taylor,199011077,1.9,121161
Warren Wilson,199911078,2.4,121205
Madeleine Paterson,199411079,3.4,121204
Trevor Pullman,199411080,2.9,121180
Ella Smith,200511081,1.6,121120
Jake Kelly,200211082,2.6,121156
Harry Scott,200611083,4.4,121117
Charles Davies,199611084,3.2,121179
Ian Hart,199011085,2,121157
Diana Sharp,200411086,3.9,121200
Donna Mills,200111087,1.1,121152
Samantha North,200511088,1.8,121193
Jan Underwood,201511089,4,121209
Nicholas Vaughan,199511090,2.8,121114
Kimberly Jones,200811091,1.1,121126
Ryan Churchill,200311092,3.1,121140
Paul Roberts,199711093,4.4,121130
Luke Bell,199211094,3,121204
Lily Ogden,201311095,4.4,121195
Sarah Ferguson,199711096,3.7,121135
Claire Walker,200411097,3.5,121196
Chloe Piper,200411098,3.5,121132
Jacob Jones,201411099,2.9,121166
Oliver Parsons,201011100,4.5,121210
Neil Rees,199311101,2.9,121122
Dominic Lyman,201511102,3.5,121148
Dorothy Sanderson,200411103,2.3,121151
Julia MacLeod,200311104,4.1,121178
Sophie Parr,200811105,2.5,121200
Sonia Gray,199611106,3.9,121171
Lauren Carr,199311107,1.2,121125
Jan Johnston,200211108,3.3,121178
Christopher Carr,199011109,1.1,121186
Phil Rampling,201611110,1.1,121151
Amanda North,201711111,2.9,121148
Elizabeth Clark,200411112,1.8,121171
Jasmine Walker,200311113,2.8,121128
Robert Scott,201211114,2.9,121138
Dorothy Graham,199111115,4.5,121127
Kylie Vance,201211116,2.4,121187
Rose Ogden,199911117,1.1,121181
Tracey Bond,201411118,1.6,121113
Anthony Chapman,199111119,1.3,121121
Alexandra Coleman,201411120,3.6,121180
Irene Hunter,199411121,3.1,121137
John Harris,200511122,3.4,121112
Thomas Jones,201611123,2.5,121117
Sam Lawrence,201311124,3.4,121122
Gabrielle Metcalfe,201311125,3.3,121160
Stewart Henderson,199411126,3.9,121203
Sean Kelly,199711127,3,121168
Dan Walsh,199511128,1,121185
Stephanie Morrison,199011129,1.9,121188
Olivia Avery,201011130,3.6,121130
David Hart,201311131,4.2,121190
Michael Hill,201311132,2.4,121111
Lucas Quinn,200011133,2.9,121130
Deirdre Parr,201611134,1.7,121205
Dylan Johnston,200411135,1.2,121184
Matt Abraham,199911136,4.4,121121
John Chapman,201011137,2.1,121209
Ella Hart,199911138,2.1,121141
Ruth Wright,199311139,2.8,121159
Faith Cameron,199711140,3.6,121135
John Thomson,200611141,1.3,121191
Jane Parr,200211142,4.4,121134
Gabrielle Welch,199511143,3.4,121209
Chloe Duncan,201711144,3.6,121182
James Davidson,199811145,3.4,121150
Sam Vance,201411146,1.7,121132
Amelia Piper,200311147,2.4,121156
Jacob Vaughan,199611148,4.2,121190
Connor Berry,201111149,3.4,121182
Austin Rutherford,199311150,1,121191
Tim Peters,199511151,4,121160
Lily Rutherford,201611152,3.7,121201
Gavin Allan,200911153,3.8,121158
Jake Bond,199811154,1.9,121198
Emily Sharp,201611155,1.5,121180
Melanie Walsh,200511156,1.7,121204
Audrey MacLeod,199511157,2.9,121145
Rose Clarkson,201311158,2.9,121149
Anna Powell,199411159,2.4,121192
Peter Simpson,200211160,1.4,121186
Nicola Hart,201711161,2.8,121190
Amy Mackay,200011162,4.2,121123
Amy Tucker,201311163,4.5,121175
Felicity Short,199011164,4.4,121183
Stephanie White,201511165,2.8,121132
Audrey Slater,200411166,3.1,121134
Abigail Langdon,199611167,2.2,121191
Jane Parsons,201111168,3.5,121115
Brian Black,201111169,4.2,121195
Ian Mackay,199011170,2.5,121158
Pippa Martin,201311171,3.5,121156
Diana Mills,199811172,2.5,121198
Leah Kerr,200111173,3.6,121118
Emma Watson,200211174,3.9,121164
Bernadette Glover,200211175,2.1,121146
Gordon Turner,199411176,1.9,121170
Joanne Welch,200111177,3.2,121208
Leonard Dickens,200611178,2.9,121116
Penelope Hardacre,199711179,4.2,121133
Charles Ball,201511180,3.4,121119
Richard Lyman,201411181,1.1,121136
Rebecca Lambert,200511182,2.4,121182
Richard Dowd,201511183,1,121202
Penelope Mills,200911184,2.2,121183
Neil Robertson,199911185,2.9,121207
Julian Dyer,200011186,1.1,121170
James Martin,201411187,1.3,121182
Colin Henderson,201211188,3.7,121209
Joshua Slater,199511189,2.7,121204
Sonia McGrath,200811190,4.4,121163
Matt Wilson,200811191,3.5,121205
Molly Stewart,201511192,2.5,121198
Adam Morgan,199211193,2.3,121155
Caroline Rampling,201711194,4.1,121205
Jonathan Lee,200911195,3.2,121185
Andrew Berry,200111196,2.2,121149
Liam Peters,200911197,1.3,121126
Diana Tucker,200311198,1.3,121147
Sean Powell,200311199,4.1,121190
Felicity Cornish,199211200,4.5,121157
Dan Paige,200511201,1.7,121200
Richard Coleman,200111202,2,121199
William Wallace,201411203,3.5,121123
Ava Tucker,199711204,1.3,121115
Deirdre Davidson,199511205,3.6,121177
Peter Abraham,199111206,3.9,121158
Ruth Sharp,200411207,1.5,121192
Felicity Sharp,199311208,1.8,121161
Faith Short,199611209,4.4,121170
Lily Morrison,200011210,3.6,121187
Tim Reid,200511211,2.1,121117
Caroline Brown,199211212,3.5,121211
Gordon Rutherford,199811213,1.4,121156
Theresa Terry,201611214,3.1,121132
Katherine Ince,199311215,2,121188
Gabrielle Ince,199511216,1.3,121152
Nicholas Brown,200111217,3.8,121153
Charles Hill,199311218,2.9,121184
Robert Gill,200311219,3,121211
Michelle Alsop,200111220,2.7,121177
Gavin Underwood,201511221,4,121180
Christian Manning,200111222,1.9,121175
Eric Taylor,200911223,4.4,121205
Lily Hemmings,201211224,1.8,121190
Wanda Campbell,199711225,2.5,121208
Alexander James,201011226,3,121117
Anthony Skinner,200011227,4,121187
Emma Sharp,199511228,4,121161
Christian Wallace,200211229,2.6,121198
Ian Churchill,199911230,2,121180
Christopher Poole,200311231,1.5,121159
Amanda Wright,201511232,2.2,121200
Leah Hamilton,200511233,1.9,121189
Sarah Payne,199711234,3.7,121132
Simon Payne,201611235,1.7,121152
Julia Peake,200111236,1.9,121175
Christopher Mackay,200511237,4.5,121195
Zoe Fraser,200711238,1.1,121135
Melanie Gill,199011239,2.6,121180
Victoria Abraham,200611240,1.2,121119
Caroline Morgan,199011241,3.7,121151
Rose Arnold,201611242,4,121130
Christopher Bond,199611243,4.5,121121
Una Jones,200211244,1.9,121113
Gabrielle Gray,201611245,1.5,121198
Liam Rampling,201211246,4.3,121195
Brandon Hughes,200711247,1.5,121210
Steven McDonald,199711248,2,121204
Charles Bower,200911249,2.6,121204
Richard Dickens,199211250,2.1,121202
Zoe Lambert,199711251,3.9,121154
Dylan Pullman,200111252,2.9,121207
Mary Welch,200511253,3.9,121185
Cameron Lambert,199911254,3.5,121146
Austin White,199311255,3.4,121145
Kevin Simpson,199711256,1.2,121129
Stephen Payne,200311257,3.8,121165
Colin Peters,199411258,2.5,121114
Lillian Martin,200611259,2.3,121198
Stephanie Young,201411260,2.5,121206
Frank Hill,199011261,1.1,121202
Alexander Buckland,200311262,4.3,121188
Ava Metcalfe,199311263,3.9,121138
Andrea Sharp,200511264,4,121160
Owen Baker,199511265,4.1,121119
Sean Chapman,200911266,3.5,121198
Ryan Mackenzie,201311267,1.8,121173
Leonard Fisher,200711268,3.5,121126
Madeleine May,199911269,3.6,121155
William Mitchell,201311270,3,121188
Trevor Bell,199811271,3.3,121182
Alan Sanderson,200011272,3.5,121144
Irene Piper,201111273,3.8,121151
Penelope Wallace,200111274,1.7,121134
Carl Sharp,201711275,1.7,121124
Lillian Churchill,200111276,2.3,121196
Max Paige,201511277,2.8,121112
Bella Oliver,199211278,2.3,121130
Tracey Duncan,201611279,1.5,121189
Ella Alsop,199711280,3.6,121160
Amanda Watson,201111281,3.4,121148
Chloe Fisher,200311282,2.3,121179
Lisa Walker,200811283,2.7,121117
Theresa Abraham,200611284,3.5,121171
Rose McLean,199111285,1.1,121198
Robert Nolan,199411286,3,121203
Sebastian Davidson,199111287,1.7,121182
Michelle Chapman,201411288,4.2,121193
Stewart Hughes,200711289,2.8,121190
Dominic Nash,200611290,1.8,121136
Keith King,200211291,2.1,121123
Anne Davidson,200211292,4,121197
Jack Hudson,199811293,2.5,121163
Stephanie Paige,199411294,1.6,121157
Benjamin Parr,201611295,1.2,121115
Ruth Nolan,201211296,2.2,121113
Jan Langdon,200411297,3.6,121118
Deirdre Brown,199811298,1.9,121150
Angela Butler,201311299,4.2,121196
James Berry,201111300,2.4,121131
Carol Howard,200311301,4.3,121149
Neil Thomson,200211302,3.1,121154
Bernadette MacDonald,201511303,2.5,121115
Kevin Duncan,201211304,1.1,121128
Peter Burgess,200011305,2.5,121163
Rachel Lawrence,199811306,1.2,121159
Karen Paige,200411307,2.6,121115
Harry Mackenzie,199611308,3.1,121132
Emily Smith,199711309,3.9,121120
Steven Mathis,199311310,3.6,121134
Austin Stewart,201711311,2.7,121208
Piers Peters,201611312,3.5,121181
Thomas Marshall,200411313,3.2,121189
Tim Blake,200111314,2.8,121172
Jennifer Avery,199911315,1.9,121198
Sean Coleman,199911316,3.1,121184
Harry Sutherland,201111317,3.5,121148
Austin Tucker,199811318,2.1,121149
Joshua Hill,199611319,1.8,121194
Edward Quinn,200911320,3.6,121130
Max Smith,199311321,3.7,121183
Audrey Nolan,201611322,2.4,121205
Blake Hudson,200711323,2.8,121143
Jane Peake,201411324,3.9,121165
Olivia Lawrence,200811325,2.2,121140
Thomas Thomson,199211326,4.3,121187
Theresa Hemmings,200611327,3.9,121211
Carolyn Campbell,200311328,3.5,121201
Kevin Peake,199311329,3.2,121185
Claire Paige,200511330,3.6,121163
Liam Sharp,199811331,2.2,121184
Oliver Rees,200411332,2.8,121198
Alison Hart,199511333,3.3,121181
Justin Dowd,200411334,1.3,121116
Cameron Dowd,201111335,1.5,121153
Jason Marshall,199611336,1.3,121147
Alan Allan,201011337,4.4,121146
Liam Ross,200211338,3.4,121118
Wanda Wright,201711339,4.2,121118
Connor Lambert,200111340,3.3,121199
Theresa Hughes,199211341,3.1,121126
Max Morgan,199311342,3.9,121114
Alexandra Avery,199611343,3.7,121142
Richard Springer,200111344,3.8,121197
Jack Parsons,200211345,3.1,121148
Max Rees,201311346,3.4,121156
John Gill,199211347,4.1,121171
Lily Churchill,200211348,1.7,121112
Mary Alsop,201111349,3.1,121181
Melanie Morgan,199911350,1.6,121192
Harry Peake,201511351,1.8,121119
Cameron Baker,201511352,1.4,121138
Sam Russell,201711353,4,121153
William Butler,201711354,1.5,121175
Joseph Harris,199311355,1.8,121155
Vanessa Welch,200411356,2.9,121140
Julian Greene,200811357,2,121143
Jonathan Ince,199411358,2.2,121123
Sue Lyman,199611359,2.4,121125
Chloe Peake,199111360,1.9,121171
Bella Miller,200811361,3,121196
Ella Lee,199311362,2.6,121207
Caroline Forsyth,201511363,2.7,121200
Gabrielle Henderson,199911364,3.2,121185
Isaac MacDonald,200011365,2,121184
Joan Hudson,201511366,1.6,121147
John Marshall,200211367,3.7,121197
Brian Randall,199211368,3.1,121198
Hannah Wilkins,199711369,1.7,121186
Jake Murray,201211370,1,121179
Lillian Rampling,199411371,1.4,121156
Jasmine McLean,199011372,2.1,121184
Luke Graham,199411373,2.1,121139
Natalie McDonald,200911374,3.7,121208
Michelle Abraham,200611375,2.8,121111
Frank Walker,199311376,3.8,121186
Rachel Poole,199411377,1.7,121148
Leonard Miller,201511378,1.2,121185
Stewart Dickens,200311379,1.2,121204
Victor Davies,200611380,1.6,121140
Robert Black,199911381,3.1,121131
Dominic Cornish,200711382,1.2,121184
Lily Tucker,199211383,2.1,121205
Gabrielle Rampling,200111384,3.6,121197
Abigail Underwood,200711385,2.2,121189
Blake Parsons,201511386,2.9,121125
Bernadette Grant,201711387,3.1,121121
Rachel Walker,200711388,2.3,121204
William Harris,201111389,2.8,121125
Jasmine Davies,199411390,4.1,121178
Anne Lambert,201711391,3.3,121201
Christian Slater,199711392,2.4,121206
Benjamin Rees,199111393,1.5,121118
Julia Davidson,199811394,1.5,121171
Brian Nash,199711395,1.7,121141
Owen Cornish,201711396,3.2,121210
Sonia Peake,199111397,2.9,121192
Maria Kelly,201711398,2.9,121166
Julia Marshall,199611399,2.5,121136
Virginia Carr,199211400,3.6,121113
Adam Mathis,199711401,3.7,121147
Angela Rampling,200011402,1.5,121117
Harry Mitchell,200111403,1.4,121175
Rose Carr,200011404,1.7,121141
Keith Gill,200411405,2.6,121211
Diana Terry,200411406,2.7,121150
Diane Russell,201611407,2.4,121123
Christian Mills,200111408,2.5,121137
Edward Watson,199711409,3.6,121143
Vanessa Lewis,199911410,2.1,121162
Maria Reid,199811411,2.8,121159
Amanda Walker,200311412,3.8,121141
Joe Langdon,200211413,1.7,121112
Samantha Dowd,200211414,2.2,121204
Yvonne Cornish,200411415,3.4,121135
Anne White,199911416,3.9,121121
Carl Coleman,199711417,4.2,121157
Gavin Dyer,201211418,2,121135
Grace Clark,200111419,2.1,121158
Molly Kelly,200311420,2.6,121151
Maria Jackson,199611421,3,121208
Andrew Henderson,199311422,3.4,121206
Jonathan Hughes,199511423,1.1,121166
Evan Hunter,199011424,3.1,121146
Simon White,201311425,3.6,121180
Neil Reid,199611426,1.1,121144
Joe Knox,200211427,4.5,121132
Sue North,201411428,2.1,121190
James MacDonald,201511429,2.5,121187
Maria Blake,199411430,4.3,121118
Heather Wilson,200311431,4.2,121179
Alan Coleman,200311432,3.9,121192
Joseph Randall,200011433,4.3,121208
Ruth Piper,200211434,4.3,121175
Wendy Peters,199511435,4.3,121142
Victor Clark,199811436,1.8,121179
Lauren Peters,199511437,3.6,121180
Donna Wallace,201211438,3.3,121189
Boris Bell,199011439,2.6,121205
Wanda Hamilton,199511440,4,121136
Anthony Ross,201711441,4.4,121132
Alexander Ross,200111442,4.5,121124
Luke Kerr,200411443,2.5,121146
Eric McGrath,200611444,1.8,121180
Oliver Skinner,200411445,4.5,121170
Elizabeth Martin,201411446,3.1,121208
Gavin Henderson,199011447,2.2,121143
Jane Rampling,199811448,3.3,121137
Kylie Morrison,200511449,3.1,121210
Phil Short,201011450,3.4,121167
Andrea Hart,199411451,3.4,121120
Sam Springer,199611452,1.8,121173
Ruth Thomson,200111453,2.6,121147
Nathan Simpson,200411454,4.4,121119
Abigail Paterson,201611455,1.3,121203
Michael Walker,200611456,2.5,121113
Benjamin Knox,199211457,2.7,121172
Trevor Chapman,199311458,2.5,121204
Luke Bailey,199811459,2.9,121140
Una Hodges,199211460,3.9,121188
John Metcalfe,200711461,4.1,121139
Leonard Wright,201411462,1.6,121197
Julia Avery,200111463,2.7,121188
Alexandra Pullman,200811464,1.9,121209
Trevor Mitchell,201711465,3.1,121175
Adam Butler,201611466,3.5,121160
Sally Johnston,201511467,3.6,121159
Olivia Smith,199511468,3.8,121145
Diane Metcalfe,200011469,4.1,121178
Gavin Baker,200311470,3,121149
Hannah Hunter,201711471,2.9,121211
Chloe Berry,200611472,3.6,121186
Theresa Hamilton,200311473,3.5,121155
Jane James,199611474,2.6,121141
